article,journal,author,affiliation,original_name,year,country,iso_a3,source_tag,DH discipline,Data preservation and  digital curation,Digital heritage and multimedia,NLP,Other,Text analysis/mining,Textual scholarship
10.1093_llc_fqh045,Literary and Linguistic Computing, Eckhard Bick,University of Oslo,"University of Oslo, Norway",2005,Norway,NOR,journal,2.3967674415971134e-05,0.010873864055611191,4.793534624493556e-05,0.006906897491878932,4.793533589690665e-05,0.004297654760173622,2.3967674415971134e-05
10.1093_llc_fqh045,Literary and Linguistic Computing, Eckhard Bick,University of Southern Denmark,"University of Southern Denmark, Denmark",2005,Denmark,DNK,journal,2.3967674415971134e-05,0.010873864055611191,4.793534624493556e-05,0.006906897491878932,4.793533589690665e-05,0.004297654760173622,2.3967674415971134e-05
10.1093_llc_fqh045,Literary and Linguistic Computing, Janne Bondi Johannessen,Language Technology Centre,"Centre for Language Technology, Denmark",2005,United Kingdom,GBR,journal,2.3967674415971134e-05,0.010873864055611191,4.793534624493556e-05,0.006906897491878932,4.793533589690665e-05,0.004297654760173622,2.3967674415971134e-05
10.1093_llc_fqh045,Literary and Linguistic Computing, Janne Bondi Johannessen,University of Bergen,"University of Bergen, Norway",2005,Norway,NOR,journal,2.3967674415971134e-05,0.010873864055611191,4.793534624493556e-05,0.006906897491878932,4.793533589690665e-05,0.004297654760173622,2.3967674415971134e-05
10.1093_llc_fqh045,Literary and Linguistic Computing, Janne Bondi Johannessen,University of Gothenburg,"Gothenburg University, Sweden",2005,Sweden,SWE,journal,2.3967674415971134e-05,0.010873864055611191,4.793534624493556e-05,0.006906897491878932,4.793533589690665e-05,0.004297654760173622,2.3967674415971134e-05
10.1093_llc_fqh045,Literary and Linguistic Computing, Janne Bondi Johannessen,University of Oslo,"University of Oslo, Norway",2005,Norway,NOR,journal,2.3967674415971134e-05,0.010873864055611191,4.793534624493556e-05,0.006906897491878932,4.793533589690665e-05,0.004297654760173622,2.3967674415971134e-05
10.1093_llc_fqh045,Literary and Linguistic Computing, Janne Bondi Johannessen,University of Southern Denmark,"University of Southern Denmark, Denmark",2005,Denmark,DNK,journal,2.3967674415971134e-05,0.010873864055611191,4.793534624493556e-05,0.006906897491878932,4.793533589690665e-05,0.004297654760173622,2.3967674415971134e-05
10.1093_llc_fqh045,Literary and Linguistic Computing, Kristin Hagen,Language Technology Centre,"Centre for Language Technology, Denmark",2005,United Kingdom,GBR,journal,2.3967674415971134e-05,0.010873864055611191,4.793534624493556e-05,0.006906897491878932,4.793533589690665e-05,0.004297654760173622,2.3967674415971134e-05
10.1093_llc_fqh045,Literary and Linguistic Computing, Kristin Hagen,University of Bergen,"University of Bergen, Norway",2005,Norway,NOR,journal,2.3967674415971134e-05,0.010873864055611191,4.793534624493556e-05,0.006906897491878932,4.793533589690665e-05,0.004297654760173622,2.3967674415971134e-05
10.1093_llc_fqh045,Literary and Linguistic Computing, Kristin Hagen,University of Gothenburg,"Gothenburg University, Sweden",2005,Sweden,SWE,journal,2.3967674415971134e-05,0.010873864055611191,4.793534624493556e-05,0.006906897491878932,4.793533589690665e-05,0.004297654760173622,2.3967674415971134e-05
10.1093_llc_fqh045,Literary and Linguistic Computing, Kristin Hagen,University of Oslo,"University of Oslo, Norway",2005,Norway,NOR,journal,2.3967674415971134e-05,0.010873864055611191,4.793534624493556e-05,0.006906897491878932,4.793533589690665e-05,0.004297654760173622,2.3967674415971134e-05
10.1093_llc_fqh045,Literary and Linguistic Computing, Kristin Hagen,University of Southern Denmark,"University of Southern Denmark, Denmark",2005,Denmark,DNK,journal,2.3967674415971134e-05,0.010873864055611191,4.793534624493556e-05,0.006906897491878932,4.793533589690665e-05,0.004297654760173622,2.3967674415971134e-05
10.1093_llc_fqh045,Literary and Linguistic Computing, Paul Meurer,Language Technology Centre,"Centre for Language Technology, Denmark",2005,United Kingdom,GBR,journal,2.3967674415971134e-05,0.010873864055611191,4.793534624493556e-05,0.006906897491878932,4.793533589690665e-05,0.004297654760173622,2.3967674415971134e-05
10.1093_llc_fqh045,Literary and Linguistic Computing, Paul Meurer,University of Bergen,"University of Bergen, Norway",2005,Norway,NOR,journal,2.3967674415971134e-05,0.010873864055611191,4.793534624493556e-05,0.006906897491878932,4.793533589690665e-05,0.004297654760173622,2.3967674415971134e-05
10.1093_llc_fqh045,Literary and Linguistic Computing, Paul Meurer,University of Gothenburg,"Gothenburg University, Sweden",2005,Sweden,SWE,journal,2.3967674415971134e-05,0.010873864055611191,4.793534624493556e-05,0.006906897491878932,4.793533589690665e-05,0.004297654760173622,2.3967674415971134e-05
10.1093_llc_fqh045,Literary and Linguistic Computing, Paul Meurer,University of Oslo,"University of Oslo, Norway",2005,Norway,NOR,journal,2.3967674415971134e-05,0.010873864055611191,4.793534624493556e-05,0.006906897491878932,4.793533589690665e-05,0.004297654760173622,2.3967674415971134e-05
10.1093_llc_fqh045,Literary and Linguistic Computing, Paul Meurer,University of Southern Denmark,"University of Southern Denmark, Denmark",2005,Denmark,DNK,journal,2.3967674415971134e-05,0.010873864055611191,4.793534624493556e-05,0.006906897491878932,4.793533589690665e-05,0.004297654760173622,2.3967674415971134e-05
10.1093_llc_fqh045,Literary and Linguistic Computing, Åsne Haaland,Language Technology Centre,"Centre for Language Technology, Denmark",2005,United Kingdom,GBR,journal,2.3967674415971134e-05,0.010873864055611191,4.793534624493556e-05,0.006906897491878932,4.793533589690665e-05,0.004297654760173622,2.3967674415971134e-05
10.1093_llc_fqh045,Literary and Linguistic Computing, Åsne Haaland,University of Bergen,"University of Bergen, Norway",2005,Norway,NOR,journal,2.3967674415971134e-05,0.010873864055611191,4.793534624493556e-05,0.006906897491878932,4.793533589690665e-05,0.004297654760173622,2.3967674415971134e-05
10.1093_llc_fqh045,Literary and Linguistic Computing, Åsne Haaland,University of Gothenburg,"Gothenburg University, Sweden",2005,Sweden,SWE,journal,2.3967674415971134e-05,0.010873864055611191,4.793534624493556e-05,0.006906897491878932,4.793533589690665e-05,0.004297654760173622,2.3967674415971134e-05
10.1093_llc_fqh045,Literary and Linguistic Computing, Åsne Haaland,University of Oslo,"University of Oslo, Norway",2005,Norway,NOR,journal,2.3967674415971134e-05,0.010873864055611191,4.793534624493556e-05,0.006906897491878932,4.793533589690665e-05,0.004297654760173622,2.3967674415971134e-05
10.1093_llc_fqh045,Literary and Linguistic Computing, Åsne Haaland,University of Southern Denmark,"University of Southern Denmark, Denmark",2005,Denmark,DNK,journal,2.3967674415971134e-05,0.010873864055611191,4.793534624493556e-05,0.006906897491878932,4.793533589690665e-05,0.004297654760173622,2.3967674415971134e-05
10.1093_llc_fqh046,Literary and Linguistic Computing, Andreas Witt,Bielefeld University,"Bielefeld University, Bielefeld",2005,Germany,DEU,journal,0.00011332162830512502,0.000339964884915375,0.0002266432929900375,0.000113321679236825,0.0002266432929900375,0.12386678802431558,0.00011332165013299997
10.1093_llc_fqh046,Literary and Linguistic Computing, Andreas Witt,University of Giessen,Justus-Liebig-Universität Gießen,2005,Germany,DEU,journal,0.00011332162830512502,0.000339964884915375,0.0002266432929900375,0.000113321679236825,0.0002266432929900375,0.12386678802431558,0.00011332165013299997
10.1093_llc_fqh046,Literary and Linguistic Computing, Daniela Goecke,Bielefeld University,"Bielefeld University, Bielefeld",2005,Germany,DEU,journal,0.00011332162830512502,0.000339964884915375,0.0002266432929900375,0.000113321679236825,0.0002266432929900375,0.12386678802431558,0.00011332165013299997
10.1093_llc_fqh046,Literary and Linguistic Computing, Daniela Goecke,University of Giessen,Justus-Liebig-Universität Gießen,2005,Germany,DEU,journal,0.00011332162830512502,0.000339964884915375,0.0002266432929900375,0.000113321679236825,0.0002266432929900375,0.12386678802431558,0.00011332165013299997
10.1093_llc_fqh046,Literary and Linguistic Computing, Felix Sasaki,Bielefeld University,"Bielefeld University, Bielefeld",2005,Germany,DEU,journal,0.00011332162830512502,0.000339964884915375,0.0002266432929900375,0.000113321679236825,0.0002266432929900375,0.12386678802431558,0.00011332165013299997
10.1093_llc_fqh046,Literary and Linguistic Computing, Felix Sasaki,University of Giessen,Justus-Liebig-Universität Gießen,2005,Germany,DEU,journal,0.00011332162830512502,0.000339964884915375,0.0002266432929900375,0.000113321679236825,0.0002266432929900375,0.12386678802431558,0.00011332165013299997
10.1093_llc_fqh046,Literary and Linguistic Computing, Harald Lüngen,Bielefeld University,"Bielefeld University, Bielefeld",2005,Germany,DEU,journal,0.00011332162830512502,0.000339964884915375,0.0002266432929900375,0.000113321679236825,0.0002266432929900375,0.12386678802431558,0.00011332165013299997
10.1093_llc_fqh046,Literary and Linguistic Computing, Harald Lüngen,University of Giessen,Justus-Liebig-Universität Gießen,2005,Germany,DEU,journal,0.00011332162830512502,0.000339964884915375,0.0002266432929900375,0.000113321679236825,0.0002266432929900375,0.12386678802431558,0.00011332165013299997
10.1093_llc_fqh047,Literary and Linguistic Computing, Alejandro Bia,"Digital Library Program/University Information Technology Services, Indiana University","Digital Library Program/University Information Technology Services, Indiana University",2005,,,journal,1.8125791878746668e-05,0.005439623474376274,3.625159539902668e-05,1.812579575926e-05,3.625157987698332e-05,0.00010875475321273999,0.027676200866699203
10.1093_llc_fqh047,Literary and Linguistic Computing, Alejandro Bia,Miguel Hernandez University,"Operating Research Center, Miguel Hernández University, Spain",2005,Spain,ESP,journal,1.8125791878746668e-05,0.005439623474376274,3.625159539902668e-05,1.812579575926e-05,3.625157987698332e-05,0.00010875475321273999,0.027676200866699203
10.1093_llc_fqh047,Literary and Linguistic Computing, Alejandro Bia,University of Illinois at Urbana-Champaign,"Graduate School of Library Information Sciences, University of Illinois at Urbana-Champaign, USA",2005,United States,USA,journal,1.8125791878746668e-05,0.005439623474376274,3.625159539902668e-05,1.812579575926e-05,3.625157987698332e-05,0.00010875475321273999,0.027676200866699203
10.1093_llc_fqh047,Literary and Linguistic Computing, Alejandro Bia,"University of Maryland Libraries, USA","University of Maryland Libraries, USA",2005,,,journal,1.8125791878746668e-05,0.005439623474376274,3.625159539902668e-05,1.812579575926e-05,3.625157987698332e-05,0.00010875475321273999,0.027676200866699203
10.1093_llc_fqh047,Literary and Linguistic Computing, Alejandro Bia,University of Victoria,"University of Victoria, Humanities Computing and Media Centre, Canada",2005,Canada,CAN,journal,1.8125791878746668e-05,0.005439623474376274,3.625159539902668e-05,1.812579575926e-05,3.625157987698332e-05,0.00010875475321273999,0.027676200866699203
10.1093_llc_fqh047,Literary and Linguistic Computing, Amit Kumar,"Digital Library Program/University Information Technology Services, Indiana University","Digital Library Program/University Information Technology Services, Indiana University",2005,,,journal,1.8125791878746668e-05,0.005439623474376274,3.625159539902668e-05,1.812579575926e-05,3.625157987698332e-05,0.00010875475321273999,0.027676200866699203
10.1093_llc_fqh047,Literary and Linguistic Computing, Amit Kumar,Miguel Hernandez University,"Operating Research Center, Miguel Hernández University, Spain",2005,Spain,ESP,journal,1.8125791878746668e-05,0.005439623474376274,3.625159539902668e-05,1.812579575926e-05,3.625157987698332e-05,0.00010875475321273999,0.027676200866699203
10.1093_llc_fqh047,Literary and Linguistic Computing, Amit Kumar,University of Illinois at Urbana-Champaign,"Graduate School of Library Information Sciences, University of Illinois at Urbana-Champaign, USA",2005,United States,USA,journal,1.8125791878746668e-05,0.005439623474376274,3.625159539902668e-05,1.812579575926e-05,3.625157987698332e-05,0.00010875475321273999,0.027676200866699203
10.1093_llc_fqh047,Literary and Linguistic Computing, Amit Kumar,"University of Maryland Libraries, USA","University of Maryland Libraries, USA",2005,,,journal,1.8125791878746668e-05,0.005439623474376274,3.625159539902668e-05,1.812579575926e-05,3.625157987698332e-05,0.00010875475321273999,0.027676200866699203
10.1093_llc_fqh047,Literary and Linguistic Computing, Amit Kumar,University of Victoria,"University of Victoria, Humanities Computing and Media Centre, Canada",2005,Canada,CAN,journal,1.8125791878746668e-05,0.005439623474376274,3.625159539902668e-05,1.812579575926e-05,3.625157987698332e-05,0.00010875475321273999,0.027676200866699203
10.1093_llc_fqh047,Literary and Linguistic Computing, John Walsh,"Digital Library Program/University Information Technology Services, Indiana University","Digital Library Program/University Information Technology Services, Indiana University",2005,,,journal,1.8125791878746668e-05,0.005439623474376274,3.625159539902668e-05,1.812579575926e-05,3.625157987698332e-05,0.00010875475321273999,0.027676200866699203
10.1093_llc_fqh047,Literary and Linguistic Computing, John Walsh,Miguel Hernandez University,"Operating Research Center, Miguel Hernández University, Spain",2005,Spain,ESP,journal,1.8125791878746668e-05,0.005439623474376274,3.625159539902668e-05,1.812579575926e-05,3.625157987698332e-05,0.00010875475321273999,0.027676200866699203
10.1093_llc_fqh047,Literary and Linguistic Computing, John Walsh,University of Illinois at Urbana-Champaign,"Graduate School of Library Information Sciences, University of Illinois at Urbana-Champaign, USA",2005,United States,USA,journal,1.8125791878746668e-05,0.005439623474376274,3.625159539902668e-05,1.812579575926e-05,3.625157987698332e-05,0.00010875475321273999,0.027676200866699203
10.1093_llc_fqh047,Literary and Linguistic Computing, John Walsh,"University of Maryland Libraries, USA","University of Maryland Libraries, USA",2005,,,journal,1.8125791878746668e-05,0.005439623474376274,3.625159539902668e-05,1.812579575926e-05,3.625157987698332e-05,0.00010875475321273999,0.027676200866699203
10.1093_llc_fqh047,Literary and Linguistic Computing, John Walsh,University of Victoria,"University of Victoria, Humanities Computing and Media Centre, Canada",2005,Canada,CAN,journal,1.8125791878746668e-05,0.005439623474376274,3.625159539902668e-05,1.812579575926e-05,3.625157987698332e-05,0.00010875475321273999,0.027676200866699203
10.1093_llc_fqh047,Literary and Linguistic Computing, Martin Holmes,"Digital Library Program/University Information Technology Services, Indiana University","Digital Library Program/University Information Technology Services, Indiana University",2005,,,journal,1.8125791878746668e-05,0.005439623474376274,3.625159539902668e-05,1.812579575926e-05,3.625157987698332e-05,0.00010875475321273999,0.027676200866699203
10.1093_llc_fqh047,Literary and Linguistic Computing, Martin Holmes,Miguel Hernandez University,"Operating Research Center, Miguel Hernández University, Spain",2005,Spain,ESP,journal,1.8125791878746668e-05,0.005439623474376274,3.625159539902668e-05,1.812579575926e-05,3.625157987698332e-05,0.00010875475321273999,0.027676200866699203
10.1093_llc_fqh047,Literary and Linguistic Computing, Martin Holmes,University of Illinois at Urbana-Champaign,"Graduate School of Library Information Sciences, University of Illinois at Urbana-Champaign, USA",2005,United States,USA,journal,1.8125791878746668e-05,0.005439623474376274,3.625159539902668e-05,1.812579575926e-05,3.625157987698332e-05,0.00010875475321273999,0.027676200866699203
10.1093_llc_fqh047,Literary and Linguistic Computing, Martin Holmes,"University of Maryland Libraries, USA","University of Maryland Libraries, USA",2005,,,journal,1.8125791878746668e-05,0.005439623474376274,3.625159539902668e-05,1.812579575926e-05,3.625157987698332e-05,0.00010875475321273999,0.027676200866699203
10.1093_llc_fqh047,Literary and Linguistic Computing, Martin Holmes,University of Victoria,"University of Victoria, Humanities Computing and Media Centre, Canada",2005,Canada,CAN,journal,1.8125791878746668e-05,0.005439623474376274,3.625159539902668e-05,1.812579575926e-05,3.625157987698332e-05,0.00010875475321273999,0.027676200866699203
10.1093_llc_fqh047,Literary and Linguistic Computing, Stewart Arneil,"Digital Library Program/University Information Technology Services, Indiana University","Digital Library Program/University Information Technology Services, Indiana University",2005,,,journal,1.8125791878746668e-05,0.005439623474376274,3.625159539902668e-05,1.812579575926e-05,3.625157987698332e-05,0.00010875475321273999,0.027676200866699203
10.1093_llc_fqh047,Literary and Linguistic Computing, Stewart Arneil,Miguel Hernandez University,"Operating Research Center, Miguel Hernández University, Spain",2005,Spain,ESP,journal,1.8125791878746668e-05,0.005439623474376274,3.625159539902668e-05,1.812579575926e-05,3.625157987698332e-05,0.00010875475321273999,0.027676200866699203
10.1093_llc_fqh047,Literary and Linguistic Computing, Stewart Arneil,University of Illinois at Urbana-Champaign,"Graduate School of Library Information Sciences, University of Illinois at Urbana-Champaign, USA",2005,United States,USA,journal,1.8125791878746668e-05,0.005439623474376274,3.625159539902668e-05,1.812579575926e-05,3.625157987698332e-05,0.00010875475321273999,0.027676200866699203
10.1093_llc_fqh047,Literary and Linguistic Computing, Stewart Arneil,"University of Maryland Libraries, USA","University of Maryland Libraries, USA",2005,,,journal,1.8125791878746668e-05,0.005439623474376274,3.625159539902668e-05,1.812579575926e-05,3.625157987698332e-05,0.00010875475321273999,0.027676200866699203
10.1093_llc_fqh047,Literary and Linguistic Computing, Stewart Arneil,University of Victoria,"University of Victoria, Humanities Computing and Media Centre, Canada",2005,Canada,CAN,journal,1.8125791878746668e-05,0.005439623474376274,3.625159539902668e-05,1.812579575926e-05,3.625157987698332e-05,0.00010875475321273999,0.027676200866699203
10.1093_llc_fqh047,Literary and Linguistic Computing, Susan Schreibman,"Digital Library Program/University Information Technology Services, Indiana University","Digital Library Program/University Information Technology Services, Indiana University",2005,,,journal,1.8125791878746668e-05,0.005439623474376274,3.625159539902668e-05,1.812579575926e-05,3.625157987698332e-05,0.00010875475321273999,0.027676200866699203
10.1093_llc_fqh047,Literary and Linguistic Computing, Susan Schreibman,Miguel Hernandez University,"Operating Research Center, Miguel Hernández University, Spain",2005,Spain,ESP,journal,1.8125791878746668e-05,0.005439623474376274,3.625159539902668e-05,1.812579575926e-05,3.625157987698332e-05,0.00010875475321273999,0.027676200866699203
10.1093_llc_fqh047,Literary and Linguistic Computing, Susan Schreibman,University of Illinois at Urbana-Champaign,"Graduate School of Library Information Sciences, University of Illinois at Urbana-Champaign, USA",2005,United States,USA,journal,1.8125791878746668e-05,0.005439623474376274,3.625159539902668e-05,1.812579575926e-05,3.625157987698332e-05,0.00010875475321273999,0.027676200866699203
10.1093_llc_fqh047,Literary and Linguistic Computing, Susan Schreibman,"University of Maryland Libraries, USA","University of Maryland Libraries, USA",2005,,,journal,1.8125791878746668e-05,0.005439623474376274,3.625159539902668e-05,1.812579575926e-05,3.625157987698332e-05,0.00010875475321273999,0.027676200866699203
10.1093_llc_fqh047,Literary and Linguistic Computing, Susan Schreibman,University of Victoria,"University of Victoria, Humanities Computing and Media Centre, Canada",2005,Canada,CAN,journal,1.8125791878746668e-05,0.005439623474376274,3.625159539902668e-05,1.812579575926e-05,3.625157987698332e-05,0.00010875475321273999,0.027676200866699203
10.1093_llc_fqh048,Literary and Linguistic Computing, John Bradley,King's College London,"King's College London, UK",2005,United Kingdom,GBR,journal,0.0004599655221682,0.2956441866699605,0.0009199309861286,0.0004599655803758,0.0009199308115056,0.5610917063313535,0.1405043601989746
10.1093_llc_fqh049,Literary and Linguistic Computing, Michele Barbera,Ludwig-Maximilians-Universität München,"Projekt HyperNietzsche, Ludwig-Maximilians-Universität München, Germany",2005,Germany,DEU,journal,0.0002742843062151,0.0008228528604376001,0.393678767955862,0.0002742841315921,0.0005485682340804,0.0016457049932794999,0.1027555242180824
10.1093_llc_fqh049,Literary and Linguistic Computing, Michele Barbera,"Net7 – Internet Open Solutions–, Italy","Net7 – Internet Open Solutions–, Italy",2005,,,journal,0.0002742843062151,0.0008228528604376001,0.393678767955862,0.0002742841315921,0.0005485682340804,0.0016457049932794999,0.1027555242180824
10.1093_llc_fqh050,Literary and Linguistic Computing, Gregory Toner,University of Ulster,"Centre for Irish and Celtic Studies, University of Ulster",2005,United Kingdom,GBR,journal,0.0006380422855727,0.0019141276134177,0.00127608462935305,0.000638042576611,0.0012760849785990501,0.0038282546447588,0.4904293715953827
10.1093_llc_fqh050,Literary and Linguistic Computing, Maxim Fomin,University of Ulster,"Centre for Irish and Celtic Studies, University of Ulster",2005,United Kingdom,GBR,journal,0.0006380422855727,0.0019141276134177,0.00127608462935305,0.000638042576611,0.0012760849785990501,0.0038282546447588,0.4904293715953827
10.1093_llc_fqh051,Literary and Linguistic Computing, Jan Rybicki,Pedagogical University of Kraków,"Kraków Pedagogical University, Poland",2005,Poland,POL,journal,0.0007815275457687,0.0023445833357982,0.0015630556154064001,0.0007815278950147,0.0015630552661604,0.9921847435180097,0.0007815275457687
10.1093_llc_fqi001,Literary and Linguistic Computing, Christopher J. Howe,Dalhousie University,"Department of Mathematics and Statistics, Dalhousie University, Nova Scotia, Canada",2005,Canada,CAN,journal,0.0001930211049815,0.0005790633149445,0.00038604232637831664,0.015544130156437548,0.0003860422099629833,0.14938535003845269,0.00019302116318915003
10.1093_llc_fqi001,Literary and Linguistic Computing, Christopher J. Howe,University of Cambridge,"Department of Biochemistry, University of Cambridge, UK",2005,United Kingdom,GBR,journal,0.0001930211049815,0.0005790633149445,0.00038604232637831664,0.015544130156437548,0.0003860422099629833,0.14938535003845269,0.00019302116318915003
10.1093_llc_fqi001,Literary and Linguistic Computing, Heather F. Windram,Dalhousie University,"Department of Mathematics and Statistics, Dalhousie University, Nova Scotia, Canada",2005,Canada,CAN,journal,0.0001930211049815,0.0005790633149445,0.00038604232637831664,0.015544130156437548,0.0003860422099629833,0.14938535003845269,0.00019302116318915003
10.1093_llc_fqi001,Literary and Linguistic Computing, Heather F. Windram,University of Cambridge,"Department of Biochemistry, University of Cambridge, UK",2005,United Kingdom,GBR,journal,0.0001930211049815,0.0005790633149445,0.00038604232637831664,0.015544130156437548,0.0003860422099629833,0.14938535003845269,0.00019302116318915003
10.1093_llc_fqi001,Literary and Linguistic Computing, Matthew Spencer,Dalhousie University,"Department of Mathematics and Statistics, Dalhousie University, Nova Scotia, Canada",2005,Canada,CAN,journal,0.0001930211049815,0.0005790633149445,0.00038604232637831664,0.015544130156437548,0.0003860422099629833,0.14938535003845269,0.00019302116318915003
10.1093_llc_fqi001,Literary and Linguistic Computing, Matthew Spencer,University of Cambridge,"Department of Biochemistry, University of Cambridge, UK",2005,United Kingdom,GBR,journal,0.0001930211049815,0.0005790633149445,0.00038604232637831664,0.015544130156437548,0.0003860422099629833,0.14938535003845269,0.00019302116318915003
10.1093_llc_fqi002,Literary and Linguistic Computing, Andrew Jewell,University of Nebraska–Lincoln,"University of Nebraska-Lincoln, USA",2005,United States,USA,journal,0.03782812505960465,0.04576069006967976,0.00017515210007936668,8.757605489031666e-05,0.0001751520903781,0.013878559936225984,0.06876140336195628
10.1093_llc_fqi002,Literary and Linguistic Computing, Brett Barney,University of Nebraska–Lincoln,"University of Nebraska-Lincoln, USA",2005,United States,USA,journal,0.03782812505960465,0.04576069006967976,0.00017515210007936668,8.757605489031666e-05,0.0001751520903781,0.013878559936225984,0.06876140336195628
10.1093_llc_fqi002,Literary and Linguistic Computing, Brian Pytlik Zillig,University of Nebraska–Lincoln,"University of Nebraska-Lincoln, USA",2005,United States,USA,journal,0.03782812505960465,0.04576069006967976,0.00017515210007936668,8.757605489031666e-05,0.0001751520903781,0.013878559936225984,0.06876140336195628
10.1093_llc_fqi002,Literary and Linguistic Computing, Katherine L. Walter,University of Nebraska–Lincoln,"University of Nebraska-Lincoln, USA",2005,United States,USA,journal,0.03782812505960465,0.04576069006967976,0.00017515210007936668,8.757605489031666e-05,0.0001751520903781,0.013878559936225984,0.06876140336195628
10.1093_llc_fqi002,Literary and Linguistic Computing, Kenneth M. Price,University of Nebraska–Lincoln,"University of Nebraska-Lincoln, USA",2005,United States,USA,journal,0.03782812505960465,0.04576069006967976,0.00017515210007936668,8.757605489031666e-05,0.0001751520903781,0.013878559936225984,0.06876140336195628
10.1093_llc_fqi002,Literary and Linguistic Computing, Mary Ellen Ducey,University of Nebraska–Lincoln,"University of Nebraska-Lincoln, USA",2005,United States,USA,journal,0.03782812505960465,0.04576069006967976,0.00017515210007936668,8.757605489031666e-05,0.0001751520903781,0.013878559936225984,0.06876140336195628
10.1093_llc_fqi014,Literary and Linguistic Computing, Andrew Wilson,Lancaster University,"Lancaster University, UK",2005,United Kingdom,GBR,journal,0.0006191909778863,0.0018575730500742,0.0012383820139802,0.0006191911525093,0.0012383818975649,0.9938081214786507,0.0006191910943016
10.1093_llc_fqi021,Literary and Linguistic Computing, Jeff Rydberg-Cox,University of Missouri–Kansas City,"Department of English, University of Missouri-Kansas City",2005,United States,USA,journal,0.0008565739262849,0.0025697213714009,0.001713147619739,0.9871513843536376,0.0017131480854004001,0.0051394439069552,0.0008565740427002
10.1093_llc_fqi028,Literary and Linguistic Computing, Kaoru Takahashi,"Toyota National College of Technology, Japan","Toyota National College of Technology, Japan",2005,,,journal,0.0005484925350174,0.0016454776632599,0.0010969851282424002,0.3990581035614013,0.0512000464368611,0.5459023650037124,0.0005484924768097
10.1093_llc_fqi029,Literary and Linguistic Computing, Ali Delavar Khalafi,"Shahre Kord University, Iran","Shahre Kord University, Iran",2005,,,journal,0.00040590987191535,0.0012177297030575,0.00081181980203835,0.43528011441230774,0.0008118197438307,0.06106672127498305,0.00040590987191535
10.1093_llc_fqi029,Literary and Linguistic Computing, Tayebeh Mosavi Miangah,"Shahre Kord University, Iran","Shahre Kord University, Iran",2005,,,journal,0.00040590987191535,0.0012177297030575,0.00081181980203835,0.43528011441230774,0.0008118197438307,0.06106672127498305,0.00040590987191535
10.1093_llc_fqi030,Literary and Linguistic Computing, Christopher J. Howe,University of Cambridge,"University of Cambridge, UK",2005,United Kingdom,GBR,journal,0.0004885184462182,0.3905094841611571,0.00097703712526705,0.0004885187372565,0.0009770370088517,0.10607087041717005,0.0004885187372565
10.1093_llc_fqi030,Literary and Linguistic Computing, Matthew Spencer,University of Cambridge,"University of Cambridge, UK",2005,United Kingdom,GBR,journal,0.0004885184462182,0.3905094841611571,0.00097703712526705,0.0004885187372565,0.0009770370088517,0.10607087041717005,0.0004885187372565
10.1093_llc_fqi031,Literary and Linguistic Computing, Georg Vogeler,Ludwig-Maximilians-Universität München,"Ludwig-Maximilians-Universität, Germany",2005,Germany,DEU,journal,0.0007814956479705,0.0023444871767422997,0.0015629914123564,0.2584758698940277,0.0015629912959410999,0.0046889737132003,0.7305831909179688
10.1093_llc_fqi032,Literary and Linguistic Computing, Liliane Gallet-Blanchard,University of Paris-Sud,"Université Paris-Sorbonne (Paris IV), France",2005,France,FRA,journal,0.131397396326065,0.0010780713346319,0.2487234331783838,0.0003593570436351,0.0007187142036854,0.6173636348685249,0.0003593571600504
10.1093_llc_fqi033,Literary and Linguistic Computing, Shoshannah Holdom,University of Oxford,"Humbul Humanities Hub, Research Technologies Service, Oxford University, UK",2005,United Kingdom,GBR,journal,0.9935762882232666,0.0012847463367505001,0.000856498198118,0.0004282486042939,0.0008564972958993,0.0025694916257632005,0.000428248749813
10.1093_llc_fqi034,Literary and Linguistic Computing, Jamie McLaughlin,University of Sheffield,"University of Sheffield, UK",2005,United Kingdom,GBR,journal,0.0004252434397737,0.001275730280516,0.0008504867243269666,0.22774877150853476,0.0008504866855218665,0.10175737723087258,0.0004252434397737
10.1093_llc_fqi034,Literary and Linguistic Computing, Nigel Williamson,University of Sheffield,"University of Sheffield, UK",2005,United Kingdom,GBR,journal,0.0004252434397737,0.001275730280516,0.0008504867243269666,0.22774877150853476,0.0008504866855218665,0.10175737723087258,0.0004252434397737
10.1093_llc_fqi034,Literary and Linguistic Computing, Xiaoling Hu,University of Sheffield,"University of Sheffield, UK",2005,United Kingdom,GBR,journal,0.0004252434397737,0.001275730280516,0.0008504867243269666,0.22774877150853476,0.0008504866855218665,0.10175737723087258,0.0004252434397737
10.1093_llc_fqi035,Literary and Linguistic Computing, Martyn Jessop,King's College London,"King's College London, UK",2005,United Kingdom,GBR,journal,0.0006444609025493,0.0019333796808494001,0.9909775996347889,0.0006444598548114,0.0012889196514151002,0.0038667588960378,0.000644459913019
10.1093_llc_fqi036,Literary and Linguistic Computing, Jennifer Edmond,University of Nottingham,"University of Nottingham, UK",2005,United Kingdom,GBR,journal,0.0477883331477642,0.0013795164413749,0.9462337382428814,0.0004598387458827,0.0009196775208692,0.0027590324461923,0.0004598387749865
